,,,,"2=VPA disabled, Slot Type","A=VPA enabled, HMI Slot Type",
,,,,"3=VPA disabled, Situational Awareness","B=VPA enabled, HMI Situational Awareness",
736-02-01,x*xx,xxxx,xx,Drive Type / Brand,,
,,,,"0=FWD, Ford","8=HEV, Ford",
,,,,"1=FWD, Lincoln","9=HEV, Lincoln",
,,,,"2=FWD, Other","A=HEV, Other",
,,,,"3=FWD, Unused Brand","B=HEV, Unused Brand",
,,,,"4=RWD, Ford","C=Reserved, Ford",
,,,,"5=RWD, Lincoln","D=Reserved, Lincoln",
,,,,"6=RWD, Other","E=Reserved, Other",
,,,,"7=RWD, Unused Brand","F=Reserved, Unused Brand",
736-02-01,xxx*,xxxx,xx,"Region: 0=FNA, 1=FOE, 2=FOC, 3=FOAustralia. 4=FOBrazil, 5=FORussia",,
736-02-01,xxxx,x*xx,xx,"Project Name: 0=CD391, 1=CD533, 2=C489, 3=P552, 4=S550, 5=CD539, 6=CD390, 7=US40, 8=U502, 9=P375, A=P558, B=D544, C=D568, D=V408, E=C34X",,
736-03-01,x*xx,xxxx,xx,SPA Flank Guard (FG) / Front Park Aid (FPA) / Rear Park Aid (RPA),,
,,,,"0=FG enabled, FPA enabled, RPA enabled","4=FG disabled, FPA enabled, RPA enabled",
,,,,"1=FG enabled, FPA enabled, RPA disabled","5=FG disabled, FPA enabled, RPA disabled",
,,,,"2=FG enabled, FPA disabled, RPA enabled","6=FG disabled, FPA disabled, RPA enabled",
,,,,"3=FG enabled, FPA disabled, RPA disabled","7=FG disabled, FPA disabled, RPA disabled",
736-03-01,xxx*,xxxx,xx,"Driving Tube: 0=not present/disabled, 1=present/enabled",,
736-03-01,xxxx,*xxx,xx,"Wheel Sensors: 0=none, 1=one, 2=two, 3=three, 4=four",,
736-03-01,xxxx,x*xx,xx,"MyKey/Map: 0=MyKey disabled, Map disabled, 1=MyKey disabled, Map enabled, 2=MyKey enabled, Map disabled, 3=MyKey enabled, Map enabled",,
736-03-01,xxxx,xx*x,xx,OATSignalHost (OAT) /CANSwitchHost (CAN),,
,,,,"0=OAT FCMIA, CAN None","8=OAT HVAC, CAN None",
,,,,"2=OAT FCMIA, CAN FCMIA","A=OAT HVAC, CAN FCMIA",
,,,,"4=OAT FCMIA, CAN FCIMB","C=OAT HVAC, CAN FCIMB",
736-04-01,x*xx,xxxx,xx,Park Out Assist (POA) / Perpendicular Park Assist (PPA) / Semi-Auto Parallel Park Assist (SAPP),,
,,,,"0=POA disabled, PPA disabled, SAPP disabled","4=POA enabled, PPA disabled, SAPP disabled",
,,,,"1=POA disabled, PPA disabled, SAPP enabled","5=POA enabled, PPA disabled, SAPP enabled",
,,,,"2=POA disabled, PPA enabled, SAPP disabled","6=POA enabled, PPA enabled, SAPP disabled",
,,,,"3=POA disabled, PPA enabled, SAPP enabled","7=POA enabled, PPA enabled, SAPP enabled",
736-04-01,xx*x,xxxx,xx,Parking Hysteresis (PH) / Parking Speed Mode Limit (PSML) / DynWarnAllow (DWA),,
,,,,"0=PH disabled, PSML disabled, DWA disabled","4=PH enabled, PSML disabled, DWA disabled",
,,,,"1=PH disabled, PSML disabled, DWA enabled","5=PH enabled, PSML disabled, DWA enabled",
,,,,"2=PH dsiabled, PSML enabled, DWA disabled","6=PH enabled, PSML enabled, DWA disabled",
,,,,"3=PH disabled, PSML enabled, DWA enabled","7=PH enabled, PSML enabled, DWA enabled",
736-04-01,xxxx,*xxx,xx,"T3-Slot Measurement Improvement for temperature range 3: 0=no improvement, 1=Improvement1, 2=Improvement2, 3=Improvement3",,
736-04-01,xxxx,x*xx,xx,T2-Slot Measurement Improvement for Temp range 2 / T1-Slot Measurement Improvement for Temp Range 1,,
,,,,"0=T2 no improvement, T1 no improvement","8=T2 Improvement2, T1 no improvement",
,,,,"1=T2 no improvement, T1 Improvement1","9=T2 Improvement2, T1 Improvement1",
,,,,"2=T2 no improvement, T1 Improvement2","A=T2 Improvement2, T1 Improvement2",
,,,,"3=T2 no improvement, T1 Improvement3","B=T2 Improvement2, T1 Improvement3",
,,,,"4=T2 Improvement1, T1 no improvement","C=T2 Improvement3, T1 no improvement",
,,,,"5=T2 Improvement1, T1 Improvement1","D=T2 Improvement3, T1 Improvement1",
,,,,"6=T2 Improvement1, T1 Improvement2","E=T2 Improvement3, T1 Improvement2",
,,,,"7=T2 Improvement1, T1 Improvement3","F=T2 Improvement3, T1 Improvement3",
736-04-01,xxxx,xx*x,xx,Gear Control Allow (GCA) / Brake Control Allow (BCA) / Speed Control Allow (SCA),,
,,,,"0=GCA disabled, BCA disabled, SCA disabled","4=GCA enabled, BCA disabled, SCA disabled",
,,,,"1=GCA disabled, BCA disabled, SCA enabled","5=GCA enabled, BCA disabled, SCA enabled",
,,,,"2=GCA disabled, BCA enabled, SCA disabled","6=GCA enabled, BCA enabled, SCA disabled",
,,,,"3=GCA disabled, BCA enabled, SCA enabled","7=GCA enabled, BCA enabled, SCA enabled",
736-04-01,xxxx,xxx*,xx,Steer Control Allow (SCA) / GGCA,,
,,,,"0=SCA disabled, GGCA use parameters from calibration","8=SCA enabled, GGCA use parameters from calibration",
,,,,"1=SCA disabled, GGCA use CAN signal (VehicleGGCCData)","9=SCA enabled, GGCA use CAN signal (VehicleGGCCData)",
,,,,"2=SCA disabled, GGCA use internal estimation (WCCA)","A=SCA enabled, GGCA use internal estimation (WCCA)",
,,,,"3=SCA disabled, GGCA reserved","B=SCA enabled, GGCA reserved",
736-05-01,*xxx,xxxx,xx,SAPP Slot Without End / PPA Slot Without End / POA Slot Without End / Planter Box (PB),,
,,,,"0=SAPP disabled, PPA disabled, POA disabled, PB disabled","8=SAPP enabled, PPA disabled, POA disabled, PB disabled",
,,,,"1=SAPP disabled, PPA disabled, POA disabled, PB enabled","9=SAPP enabled, PPA disabled, POA disabled, PB enabled",
,,,,"2=SAPP disabled, PPA disabled, POA enabled, PB disabled","A=SAPP enabled, PPA disabled, POA enabled, PB disabled",
,,,,"3=SAPP disabled, PPA disabled, POA enabled, PB enabled","B=SAPP enabled, PPA disabled, POA enabled, PB enabled",
,,,,"4=SAPP disabled, PPA enabled, POA disabled, PB disabled","C=SAPP enabled, PPA enabled, POA disabled, PB disabled",
,,,,"5=SAPP disabled, PPA enabled, POA disabled, PB enabled","D=SAPP enabled, PPA enabled, POA disabled, PB enabled",
,,,,"6=SAPP disabled, PPA enabled, POA enabled, PB disabled","E=SAPP enabled, PPA enabled, POA enabled, PB disabled",
,,,,"7=SAPP disabled, PPA enabled, POA enabled, PB enabled","F=SAPP enabled, PPA enabled, POA enabled, PB enabled",
736-05-01,x*xx,xxxx,xx,"Not-Available Chime Allow (NAC) / POA Active Chime Allow / 
Spot Found Chime Allow (SFC) / Spot Ready Chime Allow (SRC)",,
,,,,"0=NAC disabled, POA disabled, SFC disabled, SRC disabled","8=NAC enabled, POA disabled, SFC disabled, SRC disabled",
,,,,"1=NAC disabled, POA disabled, SFC disabled, SRC enabled","9=NAC enabled, POA disabled, SFC disabled, SRC enabled",
,,,,"2=NAC disabled, POA disabled, SFC enabled, SRC disabled","A=NAC enabled, POA disabled, SFC enabled, SRC disabled",
,,,,"3=NAC disabled, POA disabled, SFC enabled, SRC enabled","B=NAC enabled, POA disabled, SFC enabled, SRC enabled",
,,,,"4=NAC disabled, POA enabled, SFC disabled, SRC disabled","C=NAC enabled, POA enabled, SFC disabled, SRC disabled",
,,,,"5=NAC disabled, POA enabled, SFC disabled, SRC enabled","D=NAC enabled, POA enabled, SFC disabled, SRC enabled",
,,,,"6=NAC disabled, POA enabled, SFC enabled, SRC disabled","E=NAC enabled, POA enabled, SFC enabled, SRC disabled",
,,,,"7=NAC disabled, POA enabled, SFC enabled, SRC enabled","F=NAC enabled, POA enabled, SFC enabled, SRC enabled",
736-05-01,xx*x,xxxx,xx,Reverse-Warn Chime Allow (RWC) / End-Forward-Move Chime Allow (EFM) / End-Rearward-Move Chime Allow (ERM),,
,,,,"0=RWC disabled, EFM disabled, ERM disabled","4=RWC enabled, EFM disabled, ERM disabled",
,,,,"1=RWC disabled, EFM disabled, ERM enabled","5=RWC enabled, EFM disabled, ERM enabled",
,,,,"2=RWC disabled, EFM enabled, ERM disabled","6=RWC enabled, EFM enabled, ERM disabled",
,,,,"3=RWC disabled, EFM enabled, ERM enabled","7=RWC enabled, EFM enabled, ERM enabled",
736-05-01,xxx*,xxxx,xx,End-Move-SAPP Chime Allow (EMS) / End-Move-PPA Chime Allow (EMP) / Remember Side (RS),,
,,,,"0=EMS disabled, EMP disabled, RS disabled","4=EMS enabled, EMP disabled, RS disabled",
,,,,"1=EMS disabled, EMP disabled, RS enabled","5=EMS enabled, EMP disabled, RS enabled",
,,,,"2=EMS disabled, EMP enabled, RS disabled","6=EMS enabled, EMP enabled, RS disabled",
,,,,"3=EMS disabled, EMP enabled, RS enabled","7=EMS enabled, EMP enabled, RS enabled",
736-05-01,xxxx,*xxx,xx,"Force Shift POA: 0=disabled, 1=enabled",,
736-05-01,xxxx,x*xx,xx,"Finish In Park: 0=disabled, 1=enabled",,
736-05-01,xxxx,xxx*,xx,"Test Mode Enable (TME) / Software Test Outputs (STO): 0=TME disabled, STO disabled, 1=TME disabled, STO enabled, 2=TME enabled, STO disabled, 3=TME enabled, STO enabled",,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
