Special Thanks to Riley’s Ride/F150chief for the TCU Info below,,,,,,
,,,,"2D=VA CGEA 1.1, TDR Australia, OCS Not Configured","8D=VA C1MCA, TDR Australia, OCS Not Configured",
,,,,"40=VA CGEA 1.2, TDR Not Configured, OCS Configured","A0=VA TCA, TDR Not Configured, OCS Configured",TCA=Transit Connect Architecture
,,,,"41=VA CGEA 1.2, TDR Not Configured, OCS Not Configured","A1=VA TCA, TDR Not Configured, OCS Not Configured",
,,,,"42=VA CGEA 1.2, TDR North America, OCS Configured","A2=VA TCA, TDR North America, OCS Configured",
,,,,"43=VA CGEA 1.2, TDR North America, OCS Not Configured","A3=VA TCA, TDR North America, OCS Not Configured",
,,,,"44=VA CGEA 1.2, TDR Russia, OCS Configured","A4=VA TCA, TDR Russia, OCS Configured",
,,,,"45=VA CGEA 1.2, TDR Russia, OCS Not Configured","A5=VA TCA, TDR Russia, OCS Not Configured",
,,,,"46=VA CGEA 1.2, TDR China, OCS Configured","A6=VA TCA, TDR China, OCS Configured",
,,,,"47=VA CGEA 1.2, TDR China, OCS Not Configured","A7=VA TCA, TDR China, OCS Not Configured",
,,,,"48=VA CGEA 1.2, TDR EU, OCS Configured","A8=VA TCA, TDR EU, OCS Configured",
,,,,"49=VA CGEA 1.2, TDR EU, OCS Not Configured","A9=VA TCA, TDR EU, OCS Not Configured",
,,,,"4A=VA CGEA 1.2, TDR South America, OCS Configured","AA=VA TCA, TDR South America, OCS Configured",
,,,,"4B=VA CGEA 1.2, TDR South America, OCS Not Configured","AB=VA TCA, TDR South America, OCS Not Configured",
,,,,"4C=VA CGEA 1.2, TDR Australia, OCS Configured","AC=VA TCA, TDR Australia, OCS Configured",
,,,,"4D=VA CGEA 1.2, TDR Australia, OCS Not Configured","AD=VA TCA, TDR Australia, OCS Not Configured",
,,,,,,
754-01-01,xxxx,*xxx,xx--,Reserved,,
754-01-01,xxxx,x*xx,xx--,"Audio Type: 0=not configured, 1=High End Audio Speaker(s), 2=Low End Audio Speaker(s), 3=Vehicle Audio Config 3, 4=Vehicle Audio Config 4",,
754-01-01,xxxx,xx**,xx--,canTCUKeepFullPowerTime,,
754-01-01,xxxx,xxxx,*x--,GNSS45EMissingMsgTimer,,
754-01-01,xxxx,xxxx,x*--,IGNStatusTime,,
,,,,,,
754-01-02,*x--,,,DID Addition,,
754-01-02,x*--,,,Diagnostic ID,,
,,,,,,
,,,,Optional Configuration DE01 754-02-xx,,
754-02-01,*xxx,xx,,BLEM Enable & UBI Fleet Enable & OLT Enable & Customer Connectivity Settings (CCS) Enable,,
,,,,"0=BLEM Disabled, UBI Fleet Disabled, OLT Disabled, CCS Disabled","8=BLEM Enabled, UBI Fleet Disabled, OLT Disabled, CCS Disabled",
,,,,"1=BLEM Disabled, UBI Fleet Disabled, OLT Disabled, CCS Enabled","9=BLEM Enabled, UBI Fleet Disabled, OLT Disabled, CCS Enabled",
,,,,"2=BLEM Disabled, UBI Fleet Disabled, OLT Enabled, CCS Disabled","A=BLEM Enabled, UBI Fleet Disabled, OLT Enabled, CCS Disabled",
,,,,"3=BLEM Disabled, UBI Fleet Disabled, OLT Enabled, CCS Enabled","B=BLEM Enabled, UBI Fleet Disabled, OLT Enabled, CCS Enabled",
,,,,"4=BLEM Disabled, UBI Fleet Enabled, OLT Disabled, CCS Disabled","C=BLEM Enabled, UBI Fleet Enabled, OLT Disabled, CCS Disabled",
,,,,"5=BLEM Disabled, UBI Fleet Enabled, OLT Disabled, CCS Enabled","D=BLEM Enabled, UBI Fleet Enabled, OLT Disabled, CCS Enabled",
,,,,"6=BLEM Disabled, UBI Fleet Enabled, OLT Enabled, CCS Disabled","E=BLEM Enabled, UBI Fleet Enabled, OLT Enabled, CCS Disabled",
,,,,"7=BLEM Disabled, UBI Fleet Enabled, OLT Enabled, CCS Enabled","F=BLEM Enabled, UBI Fleet Enabled, OLT Enabled, CCS Enabled",
754-02-01,x*xx,xx,,Data_Usage_Feature_Enablement (DUFE) & HEV/PHEV Data Monitoring Enabled (HPDM) & Vehicle Health Monitor (VHM) & Wi-Fi Hotspot Feature Enabled (WHF),,
,,,,"0=DUFE Disabled, HPDM Disabled, VHM Disabled, WHF Disabled","8=DUFE Enabled, HPDM Disabled, VHM Disabled, WHF Disabled",
,,,,"1=DUFE Disabled, HPDM Disabled, VHM Disabled, WHF Enabled","9=DUFE Enabled, HPDM Disabled, VHM Disabled, WHF Enabled",
,,,,"2=DUFE Disabled, HPDM Disabled, VHM Enabled, WHF Disabled","A=DUFE Enabled, HPDM Disabled, VHM Enabled, WHF Disabled",
,,,,"3=DUFE Disabled, HPDM Disabled, VHM Enabled, WHF Enabled","B=DUFE Enabled, HPDM Disabled, VHM Enabled, WHF Enabled",
,,,,"4=DUFE Disabled, HPDM Enabled, VHM Disabled, WHF Disabled","C=DUFE Enabled, HPDM Enabled, VHM Disabled, WHF Disabled",
,,,,"5=DUFE Disabled, HPDM Enabled, VHM Disabled, WHF Enabled","D=DUFE Enabled, HPDM Enabled, VHM Disabled, WHF Enabled",
,,,,"6=DUFE Disabled, HPDM Enabled, VHM Enabled, WHF Disabled","E=DUFE Enabled, HPDM Enabled, VHM Enabled, WHF Disabled",
,,,,"7=DUFE Disabled, HPDM Enabled, VHM Enabled, WHF Enabled","F=DUFE Enabled, HPDM Enabled, VHM Enabled, WHF Enabled",
754-02-01,xx*x,xx,,FOTA (Ford OTA) FeatureEnable (FFE) & PwPckSetting (PPS) & TransmissionOfRollingCode (TORC) & Secondary Battery Enable (SB),,
,,,,"0=FFE Disabled, PPS Disabled, TORC Disabled, SB Disabled","8=FFE Enabled, PPS Disabled, TORC Disabled, SB Disabled",
,,,,"1=FFE Disabled, PPS Disabled, TORC Disabled, SB Enabled","9=FFE Enabled, PPS Disabled, TORC Disabled, SB Enabled",
,,,,"2=FFE Disabled, PPS Disabled, TORC Enabled, SB Disabled","A=FFE Enabled, PPS Disabled, TORC Enabled, SB Disabled",
,,,,"3=FFE Disabled, PPS Disabled, TORC Enabled, SB Enabled","B=FFE Enabled, PPS Disabled, TORC Enabled, SB Enabled",
,,,,"4=FFE Disabled, PPS Enabled, TORC Disabled, SB Disabled","C=FFE Enabled, PPS Enabled, TORC Disabled, SB Disabled",
,,,,"5=FFE Disabled, PPS Enabled, TORC Disabled, SB Enabled","D=FFE Enabled, PPS Enabled, TORC Disabled, SB Enabled",
,,,,"6=FFE Disabled, PPS Enabled, TORC Enabled, SB Disabled","E=FFE Enabled, PPS Enabled, TORC Enabled, SB Disabled",
,,,,"7=FFE Disabled, PPS Enabled, TORC Enabled, SB Enabled","F=FFE Enabled, PPS Enabled, TORC Enabled, SB Enabled",
754-02-01,xxx*,xx,,Primary Battery Enable (PB) & ECALL Enable (ECALL) & Tracking and Blocking Module Enable (TBM) & Fleet Telematics Feature Enable (FTF),,
,,,,"0=PB Disabled, ECALL Disabled, TBM Disabled, FTF Disabled","8=PB Enabled, ECALL Disabled, TBM Disabled, FTF Disabled",
,,,,"1=PB Disabled, ECALL Disabled, TBM Disabled, FTF Enabled","9=PB Enabled, ECALL Disabled, TBM Disabled, FTF Enabled",
,,,,"2=PB Disabled, ECALL Disabled, TBM Enabled, FTF Disabled","A=PB Enabled, ECALL Disabled, TBM Enabled, FTF Disabled",
,,,,"3=PB Disabled, ECALL Disabled, TBM Enabled, FTF Enabled","B=PB Enabled, ECALL Disabled, TBM Enabled, FTF Enabled",
,,,,"4=PB Disabled, ECALL Enabled, TBM Disabled, FTF Disabled","C=PB Enabled, ECALL Enabled, TBM Disabled, FTF Disabled",
,,,,"5=PB Disabled, ECALL Enabled, TBM Disabled, FTF Enabled","D=PB Enabled, ECALL Enabled, TBM Disabled, FTF Enabled",
,,,,"6=PB Disabled, ECALL Enabled, TBM Enabled, FTF Disabled","E=PB Enabled, ECALL Enabled, TBM Enabled, FTF Disabled",
,,,,"7=PB Disabled, ECALL Enabled, TBM Enabled, FTF Enabled","F=PB Enabled, ECALL Enabled, TBM Enabled, FTF Enabled",
,,,,,,
,,,,Alert Configuration DE02 754-03-xx,,
754-03-xx,xxxx,xxxx,xx--,Alert Configuration: (Vehicle Type Dependant),,
,,,,Brake Fault Alert,,
,,,,Charge System Failure Alert,,
,,,,Diagnostic Data Response Alert,,
,,,,Gear In Park Alert,,
,,,,Gear Out of Park Alert,,
,,,,HEV Battery Performance Alert,,
,,,,HEV Charge/Conditioning Alert,,
,,,,HEV/PHEV Battery Fault Alert,,
,,,,HEV/PHEV Data Monitoring Alert,,
,,,,Low 12V Battery Alert,,
,,,,Low Fuel Alert,,
,,,,Low Tire Pressure Alert,,
,,,,Master Reset Alert,,
,,,,Motive Mode Begin/End Alert,,
,,,,PHEV Motor/DCDC Fault Alert,,
,,,,Plug Status Change Alert,,
,,,,Remote Start Begin/End Alert,,
,,,,Sleep State Change Alert,,
,,,,TCU Connection Status Alert,,
,,,,Upgrade Status Alert,,
,,,,Vehicle Crash Alert,,
,,,,Vehicle Health Data Alert,,
,,,,WIFI Data Usage Alert,,
,,,,TCU Authorization Response Alert,,
,,,,Vehicle Alarm Triggered Alert,,
,,,,,,
,,,,Fleet Alert Configuration DE03 754-04-xx,,
754-04-xx,xxxx,xxxx,xx--,Fleet Alert Configuration: ,,
,,,,Diagnostic Data Response Alert,,
,,,,Diagnostic Tool Present Alert,,
,,,,Diesel Exhaust Fluid/Particulate Filter Alert,,
,,,,Diesel Fuel Filter/Water in Fuel Alert,,
,,,,Diesel Idle Shutdown Alert,,
,,,,Driver Buckled/Unbuckled Alert,,
,,,,Event Recorder Alert,,
,,,,Excessive Idle/RPM/Speed Alert,,
,,,,GPS Loss Alert,,
,,,,Hard Acceleration/Braking Alert,,
,,,,Ignition On/Off Alert,,
,,,,Impact Event Detected Alert,,
,,,,Lane Keeping/Departure Alert,,
,,,,Passenger Buckled/Unbuckled Alert,,
,,,,Powertrain Active/Deactivate Alert,,
,,,,Reverse Gear Active/Deactivate Alert,,
,,,,Upfitter Status Change Alert,,
,,,,Vehicle Stopped/Moving Alert,,
,,,,,,
,,,,Additional Fleet Alert Configuration DE04 754-05-xx,,
754-05-xx,xxxx,xxxx,xx--,ABS Event Begin Alert,,
,,,,Advance Track Event Begin Alert,,
,,,,BLIS Cross Disable Alert,,
,,,,BLIS Side Disable Alert,,
,,,,Collision Mitigation Braking Event Alert,,
,,,,DAS Disable Alert,,
,,,,DAS Warning Alert,,
,,,,Forward Collision Warning Alert,,
,,,,Forward Collision Warning Driver Disable Alert,,
,,,,Hands Off Wheel Alert,,
,,,,Lane Keeping Aid or Departure Warning Disable Alert,,
,,,,Traction Control Event Begin Alert,,
,,,,Trailer Sway Event Alert,,
,,,,Low Speed Collision Mitigation On/Off Alert,,
,,,,ESC Mode Status Change Alert,,
,,,,Elocker Usage Alert,,
,,,,Engine Idle Shutdown Alert,,
,,,,Park Brake Usage Alert,,
,,,,BLIS Trailer Tow Alert,,
,,,,Load Shed Event Alert,,
,,,,Ecall Alert,,
,,,,Stop Start Mode Disabled Alert,,
,,,,Low Speed Collision Driver Awareness Alert,,
,,,,Stop Start Mode Alert,,
,,,,,,
,,,,Additional Alert Configuration Byte DE05 754-06-xx,,
754-06-xx,xxxx,xxxx,xx--,CCS Update Alert,,
,,,,CCS User Prompt Response Alert,,
,,,,Floating Car Data Upload Alert,,
,,,,Periodic Driver Behavior Data Alert,,
,,,,Event Based Driver Behavior Alert,,
,,,,CAK Status Alert,,
,,,,BLEM Provisioning Alert,,
,,,,Backup Password Status Alert,,
,,,,Add DVDRDR Function Alert,,
,,,,Add DVDCARMON Function Alert,,
,,,,Add DVDPARSED Function Alert,,
,,,,Delete DVD Function Alert,,
,,,,Get DVD Function Metadata Alert,,
,,,,DVDRDR Collection Alert,,
,,,,Add DVDCARMON Collection Alert,,
,,,,Add DVDPARSED Collection Alert,,
,,,,xEV Trip Ready SOC Reached Alert,,
,,,,xEV Plug Status Change Alert,,
,,,,xEV Battery Performance lert,,
,,,,xEV Battery Charge State Change Alert,,
,,,,xEV Battery Charge System Fault Alert,,
,,,,xEV Scheduled Charge Not Occuring Alert,,
,,,,xEV Drive Conditioning Complete Alert,,
,,,,xEV Fuel Level Low Alert,,
,,,,xEV Charge Programming Data Monitoring Alert,,
,,,,xEV Clear Battery Performance Alert,,
,,,,Go Times ON Alert,,
,,,,Go Times OFF Alert,,
,,,,Go Times Sync Alert,,
,,,,Charge Profiles Sync Alert,,
,,,,Trip Ready SOC Sync Alert,,
,,,,Get Charge Programming Sync Alert,,
,,,,,,
,,,,eCall Configuration Details DE06 754-07-xx,,
754-07-xx,xxxx,xxxx,xx--,Test Registration Timer (sec),,
,,,,"Test Mode Registration: 0=Disabled, 1=Enabled",,
,,,,Test Mode Presses (N/A),,
,,,,Test Mode Press Spacing (ms),,
,,,,Missing IGN (min),,
,,,,Charging Timeout (min),,
,,,,Battery SOH Check (day),,
,,,,Standby Period (min),,
,,,,Retry Spacing (sec),,
,,,,Retry Attempts (N/A),,
,,,,Spkr Test Wait CANLESS (min),,
,,,,Spkr Test Wait (min),,
,,,,Spkr Test Interval CANLESS (N/A),,
,,,,Spkr Test Interval (N/A),,
,,,,Registration Timer Manual (sec),,
,,,,Registration Timer Auto (min),,
,,,,Location Accuracy (meter),,
,,,,Ring Timer (sec),,
,,,,Unsuccessful Timer (sec),,
,,,,"ECall User Setting: 0=OFF, 1=ON",,
,,,,"DSP/NON-DSP Amp: 0=Radio w/DSP Amp, 1=Radio w/o DSP Amp",,
,,,,"DISP/NON-DISP Infortainment: 0=Not Available, 1=Available",,
,,,,LED Night Illumination (Duty Cycle),,
,,,,LED Day Illumination (Duty Cycle),,
,,,,"canMc VehLangUsrSel St2FD: 0=Not Available, 1=Available",,
,,,,"canMc VehLangUsrSel St229: 0=Not Available, 1=Available",,
,,,,"canHMI HMI ModeSt: 0=Not Available, 1=Available",,
,,,,"Audio Type: 0=Not Configured, 1=Configured",,
,,,,Vehicle Propulsion Type,,
,,,,"MSD Vehicle Type: 0=Not Configured, 1=Configured",,
,,,,"Ecall Speaker Type: 0=Front Speakers, 1=Rear Speakers",,
,,,,"GNSS Source: 0=TCU GNSS, 1=Other",,
,,,,"Voice Fault: 0=OFF, 1=ON",,
,,,,,,
,,,,CCS Additional Optin Settings Details DE07 754-08-xx,,
754-08-xx,xxxx,xxxx,xx--,Vehicle Connectivity 1 META bS Allow,,
,,,,Vehicle Connectivity 1 META bP Allow,,
,,,,UserAuthPending 2 META bS Allow,,
,,,,UserAuthPending 2 META bP Allow,,
,,,,Authorized 3 META bS Allow,,
,,,,Authorized 3 META bP Allow,,
,,,,Location Sharing 4 META bS Allow,,
,,,,Location Sharing 4 META bP Allow,,
,,,,Vehicle Data 5 META bS Allow,,
,,,,Vehicle Data 5 META bP Allow,,
,,,,Online Traffic via Modem 1 FEATURE bP Allow,,
,,,,Fleet 2 FEATURE bP Allow,,
,,,,CCOI Periodic Query 1 FUNCTION bS Allow,,
,,,,CCOI Periodic Query 1 FUNCTION bP Allow,,
,,,,OLT Main Function 2 FUNCTION bS Allow,,
,,,,OLT Main Function 2 FUNCTION bP Allow,,
,,,,FDC Main Function 3 FUNCTION bS Allow,,
,,,,FDC Main Function 3 FUNCTION bP Allow,,
,,,,Anonymization of PII 4 FUNCTION bS Allow,,
,,,,Anonymization of PII 4 FUNCTION bP Allow,,
,,,,FOTA Main Function 5 FUNCTION bS Allow,,
,,,,FOTA Main Function 5 FUNCTION bP Allow,,
,,,,Location Sharing Function 6 FUNCTION bS Allow,,
,,,,Location Sharing Function 6 FUNCTION bP Allow,,
,,,,CCOI Default Setting 7 FUNCTION bS Allow,,
,,,,CCOI Default Setting 7 FUNCTION bP Allow,,
,,,,Pre-Usage Based Insurance 3 FEATURE bS Allow,,
,,,,Pre-Usage Based Insurance 3 FEATURE bP Allow,,
,,,,Usage Based Insurance 4 FEATURE bS Allow,,
,,,,Usage Based Insurance 4 FEATURE bP Allow,,
,,,,Fleet-Usage Based Insurance 5 FEATURE bS Allow,,
,,,,Fleet-Usage Based Insurance 5 FEATURE bP Allow,,
,,,,Local Hazard Information NAV 6 FEATURE bS Allow,,
,,,,Local Hazard Information NAV 6 FEATURE bP Allow,,
,,,,Local Hazard Information NON-NAV 7 FEATURE bS Allow,,
,,,,Local Hazard Information NON-NAV 7 FEATURE bP Allow,,
,,,,LHI Main Function 7 FUNCTION bS Allow,,
,,,,LHI Main Function 7 FUNCTION bP Allow,,
,,,,UBI Main Function 8 FUNCTION bS Allow,,
,,,,UBI Main Function 8 FUNCTION bP Allow,,
,,,,,,
,,,,WIFI Chipset Configuration 2 DE08 754-09-xx,,
754-09-xx,xxxx,xxxx,xx--,WIFI Chipset Configuration 2,,
,,,,,,
,,,,Country Code Details DE09 754-10-xx,,
754-10-xx,xxxx,xxxx,xx--,Country Code,,
,,,,,,
,,,,CCS Communication Data DE10 754-11-xx,,
754-11-xx,xxxx,xxxx,xx--,OnBoard Sync Timeout,,
,,,,User Prompt Max Cycles,,
,,,,User Prompt Relative Expiration Time (min),,
,,,,User Prompt Relative Expiration Time (hrs),,
,,,,User Prompt Relative Expiration Time (days),,
,,,,User Prompt Retry Cycles Count,,
,,,,Timeout OnBoard HMI System Policy State Missing (sec),,
,,,,FTCPCCS Data Update Query Interval (sec),,
,,,,FTCPCCS Data Update Query Timeout (sec),,
,,,,FTCPCCS Data Update Query Timeout N Cyle,,
,,,,Minimum Time Spent in Sync Failed (sec),,
,,,,Timeout Trying to Enter Distributed State Before OnBoard Distributed State Machine Inconsistent,,
,,,,Minimum Time Spent in OnBoard Distributed State Machine Inconsistent,,
,,,,Maximum Amount of Retries to Reset State Machine fter Inconsistency Detected,,
,,,,Maximum Amount of Sync Retries,,
,,,,Revert to Last Known Good Amount Retries,,
,,,,,,
,,,,Government Server URL DE0A 754-12-xx,,
754-12-xx,xxxx,xxxx,xx--,Government Server URL,,
,,,,,,
,,,,User Name & Password DE0B 754-13-xx,,
754-13-xx,xxxx,xxxx,xx--,Government Server User Name,,
,,,,Government Server Password,,
,,,,,,
,,,,xEV Data Monitor Configuration DE0C 754-14-xx,,
754-14-xx,xxxx,xxxx,xx--,xEV Data Monitoring Alert,,
,,,,xEV Data Monitoring History Alert,,
,,,,xEV Warning Alert,,
,,,,Clear xEV Warning Alert,,
,,,,Frequency of Data to Publish to Server,,
,,,,Direct Connection to Government Platform Server,,
,,,,Frequency of Heartbeat to Publish to Server,,
,,,,Warning Mode Detection During Charging,,
,,,,Warning Mode Detection During Ignition On,,
,,,,Period of Buffering Previous Data,,
,,,,NACK NoNACK for Supplementary Data Message Sent to Government Server,,
,,,,NACK NoNACK for Realtime Data Message Sent to Government Server,,
,,,,Period of Warning Mode Lasting,,
,,,,Period of Data Collection After Charging Completion,,
,,,,,,
,,,,Connection Configuration DE0E 754-16-xx,,
754-16-01,****,****,xx--,Keep Alive Interval,,
,xxxx,xxxx,**--,Connection Timeout,,
,,,,,,
754-16-02,**xx,--,,Retry Count,,
,xx**,--,,Keep Alive Timer,,
,,,,,,
,,,,WIFI Chipset Configuration 7 DE0F 754-17-xx,,
754-17-xx,xxxx,xxxx,xx--,WIFI Chipset Configuration 7 (km),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
