724-01-01,xxxx,*xxx,xx,"Cluster Crossover Cfg: 0=disable, 8=enable (This is only for the Up,Down,Right,Left/Center buttons. Not the lower set for cruise control, voice commands, etc.)",,,carrierj's find
724-01-01,xxxx,x*xx,xx,Electronic Turn Signal Cancel Cfg: # of Flashes & On Until Cancelled (OUC),,,
,,,,** truck will add 2 additional flashes to the values below when trailer is hooked up **,,,
,,,,click here for forum member Lare's great explanation of On Until Cancelled,,,
,,,,0=1 flash & OUC false,,8=4 flashes & OUC false,Airborne_Ape's Find
,,,,1=1 flash & OUC true,,9=4 flashes & OUC true,
,,,,2=1 flash & OUC false,,A=5 flashes & OUC false,
,,,,3=1 flash & OUC true,,B=5 flashes & OUC true,
,,,,4=2 flashes & OUC false,,C=6 flashes & OUC false,
,,,,5=2 flashes & OUC true,,D=6 flashes & OUC true,
,,,,6=3 flashes & OUC false,,E=7 flashes & OUC false,
,,,,7=3 flashes & OUC true,,F=7 flashes & OUC true,
724-02-01,*xxx,xxxx,xx,HaveBeenLIN Cfgd (HBL) / SCMSpeedDependant Enable (SD) / SCMNeutralDisable AutoWipe (NDAW) / SCMInit AutoWipe on Reset (AWR),,,
,,,,"0=HBL false, SD false, NDAW false, AWR false",,"8=HBL true, SD false, NDAW false, AWR false",
,,,,"1=HBL false, SD false, NDAW false, AWR true",,"9=HBL true, SD false, NDAW false, AWR true",
,,,,"2=HBL false, SD false, NDAW true, AWR false",,"A=HBL true, SD false, NDAW true, AWR false",
,,,,"3=HBL false, SD false, NDAW true, AWR true",,"B=HBL true, SD false, NDAW true, AWR true",
,,,,"4=HBL false, SD true, NDAW false, AWR false",,"C=HBL true, SD true, NDAW false, AWR false",
,,,,"5=HBL false, SD true, NDAW false, AWR true",,"D=HBL true, SD true, NDAW false, AWR true",
,,,,"6=HBL false, SD true, NDAW true, AWR false",,"E=HBL true, SD true, NDAW true, AWR false",
,,,,"7=HBL false, SD true, NDAW true, AWR true",,"F=HBL true, SD true, NDAW true, AWR true",
724-02-01,x*xx,xxxx,xx,SCMInit OffToAutoWipe (OTAW) / SCMRrWipe LiftgateAjarEnable (WLA) / SCMRrWipe Pos1 (WP1)/ SCMRrWipe Pos2 (WP2),,,
,,,,"0=OTAW false, WLA false, WP1 8secs, WP2 0secs",,"8=OTAW true, WLA false, WP1 8secs, WP2 0secs",
,,,,"1=OTAW false, WLA false, WP1 8secs, WP2 5secs",,"9=OTAW true, WLA false, WP1 8secs, WP2 5secs",
,,,,"2=OTAW false, WLA false, WP1 10secs, WP2 0secs",,"A=OTAW true, WLA false, WP1 10secs, WP2 0secs",
,,,,"3=OTAW false, WLA false, WP1 10secs, WP2 5secs",,"B=OTAW true, WLA false, WP1 10secs, WP2 5secs",
,,,,"4=OTAW false, WLA true, WP1 8secs, WP2 0secs",,"C=OTWA true, WLA true, WP1 8secs, WP2 0secs",
,,,,"5=OTAW false, WLA true, WP1 8secs, WP2 5secs",,"D=OTWA true, WLA true, WP1 8secs, WP2 5secs",
,,,,"6=OTAW false, WLA true, WP1 10secs, WP2 0secs",,"E=OTWA true, WLA true, WP1 10secs, WP2 0secs",
,,,,"7=OTAW false, WLA true, WP1 10secs, WP2 5secs",,"F=OTWA true, WLA true, WP1 10secs, WP2 5secs",
724-02-01,xx*x,xxxx,xx,"SCMRrWipe Time Cfg: 0=1500ms, 1=1750ms, 2=2000ms, 3=2250ms, 4=2500ms, 5=2750ms, 6=3000ms, 7=3250ms, 8=3500ms, 9=3750ms, A=4000ms, B=4250ms, C=4500ms, D=4750ms, E=5000ms, F=5250ms",,,
724-02-01,xxxx,*xxx,xx,SCMCourtesy Wipe Time (CWT) / SCMWashBefore Wipe Time (WBWT),,,
,,,,"0=CWT 1sec, WBWT 100ms",,"8=CWT 3secs, WBWT 100ms",
,,,,"1=CWT 1sec, WBWT 250ms",,"9=CWT 3secs, WBWT 250ms",
,,,,"2=CWT 1sec, WBWT 400ms",,"A=CWT 3secs, WBWT 400ms",
,,,,"3=CWT 1sec, WBWT 550ms",,"B=CWT 3secs, WBWT 550ms",
,,,,"4=CWT 2secs, WBWT 100ms",,"C=CWT 4secs, WBWT 100ms",
,,,,"5=CWT 2secs, WBWT 250ms",,"D=CWT 4secs, WBWT 250ms",
,,,,"6=CWT 2secs, WBWT 400ms",,"E=CWT 4secs, WBWT 400ms",
,,,,"7=CWT 2secs, WBWT 550ms",,"F=CWT 4secs, WBWT 550ms",
724-02-01,xxxx,x*xx,xx,SFWM Present / RSM Present / SCMWindshieldType Cfg (WT),,,
,,,,"0=SFWM disable, RSM disable, WT 0",,"8=SFWM enable, RSM disable, WT 0",
,,,,"1=SFWM disable, RSM disable, WT 1",,"9=SFWM enable, RSM disable, WT 1",
,,,,"2=SFWM disable, RSM disable, WT 2",,"A=SFWM enable, RSM disable, WT 2",
,,,,"3=SFWM disable, RSM disable, WT 3",,"B=SFWM enable, RSM disable, WT 3",
,,,,"4=SFWM disable, RSM enable, WT 0",,"C=SFWM enable, RSM enable, WT 0",
,,,,"5=SFWM disable, RSM enable, WT 1",,"D=SFWM enable, RSM enable, WT 1",
,,,,"6=SFWM disable, RSM enable, WT 2",,"E=SFWM enable, RSM enable, WT 2",
,,,,"7=SFWM disable, RSM enable, WT 3",,"F=SFWM enable, RSM enable, WT 3",
724-02-01,xxxx,xx*x,xx,SCMRrWipeReverseWipe (WRW) / SCMRainSensing Enable (RS) / SCMCourtesyWipe Enable (CW),,,
,,,,"0=WRW disable, RS disable, CW disable",,"8=WRW enable, RS disable, CW disable",
,,,,"2=WRW disable, RS disable, CW enable",,"A=WRE enable, RS disable, CW enable",
,,,,"4=WRW disable, RS enable, CW disable",,"C=WRE enable, RS enable, CW disable",
,,,,"6=WRW disable, RS enable, CW enable",,"E=WRE enable, RS enable, CW enable",
724-02-01,xxxx,xxx*,xx,SCMHdlpWashonTime Cfg (WON)/ SCMHdlpWashoffTime Cfg (WOFF),,,
,,,,"0=WON 600ms, WOFF 1 sec",,"8=WON 1000ms, WOFF 1 sec",
,,,,"1=WON 600ms, WOFF 2 secs",,"9=WON 1000ms, WOFF 2 secs",
,,,,"2=WON 600ms, WOFF 3 secs",,"A=WON 1000ms, WOFF 3 secs",
,,,,"3=WON 600ms, WOFF 4 secs",,"B=WON 1000ms, WOFF 4 secs",
,,,,"4=WON 800ms, WOFF 1 sec",,"C=WON 1200ms, WOFF 1 sec",
,,,,"5=WON 800ms, WOFF 2 secs",,"D=WON 1200ms, WOFF 2 secs",
,,,,"6=WON 800ms, WOFF 3 secs",,"E=WON 1200ms, WOFF 3 secs",
,,,,"7=WON 800ms, WOFF 4 secs",,"F=WON 1200ms, WOFF 4 secs",
724-03-01,**xx,xxxx,xx,Steering Wheel Switch Left Hand Cfg,,,
,,,,00=Analog config,,22=Ford Home Sync,
,,,,10=Ford Sway only,,23=Ford LOL1 Sync Audio,
,,,,11=Ford Base Cruise,,24= Ford SVT Voice Track Pack,
,,,,12=Ford ACC Cruise,,25= Ford SVT Track Pack,
,,,,13=Ford ASLD Cruise,,26= Ford SVT Voice,
,,,,14=Ford ASLD ACC Cruise,,29= Ford Adaptive Cruise,
,,,,15=Ford EU ASLD Cruise,,30=Lincoln Base Cruise,
,,,,16= Ford SVT Base Cruise Phone,,31=Lincoln ACC Cruise,
,,,,17= Ford Base Cruise Audio,,32= Ford Audio HUD,
,,,,18= Ford Adaptive Cruise Audio,,33= Ford Audio View,
,,,,19=ACC Cruise Stop & Go (2018 F150),,34= Ford SVT Phone Track Pack,
,,,,20=Ford Audio,,35= Ford Sync Media,
,,,,21=Ford Sync,,40=Lincoln Sync,
724-03-01,xx**,xxxx,xx,Steering Wheel Switch Right Hand Cfg,,,
,,,,00=Analog config,,22=Ford Home Sync,
,,,,10=Ford Sway only,,23=Ford LOL1 Sync Audio,
,,,,11=Ford Base Cruise,,24= Ford SVT Voice Track Pack,
,,,,12=Ford ACC Cruise,,25= Ford SVT Track Pack,
,,,,13=Ford ASLD Cruise,,26= Ford SVT Voice,
,,,,14=Ford ASLD ACC Cruise,,29= Ford Adaptive Cruise,
,,,,15=Ford EU ASLD Cruise,,30=Lincoln Base Cruise,
,,,,16= Ford SVT Base Cruise Phone,,31=Lincoln ACC Cruise,
,,,,17= Ford Base Cruise Audio,,32= Ford Audio HUD,
,,,,18= Ford Adaptive Cruise Audio,,33= Ford Audio View,
,,,,19=ACC Cruise Stop & Go (2018 F150),,34= Ford SVT Phone Track Pack,
,,,,20=Ford Audio,,35= Ford Sync Media,
,,,,21=Ford Sync,,40=Lincoln Sync,
724-03-01,xxxx,****,xx,ASAS Cal Vehicle speed (kph),,,
724-04-01,*xxx,xxxx,xx,AHBC Waiting time after flash (sec),,,
724-04-01,x*xx,xxxx,xx,"AHB Feature: 0=undefined, 4=no AHB feature, 8=AHBC, C=GFHB",,,
724-04-01,xx**,xxxx,xx,Beam Switch Stasis time,,,
724-04-01,xxxx,****,xx,LPF Cut Off Frequency (Hz),,,
724-05-01,*xxx,xxxx,xx,FOH Timeout Data,,,
724-05-01,x*xx,xxxx,xx,MH Restart Torque (Nm),,,
724-05-01,xx**,xxxx,xx,ASAS Cal MinDiff (deg),,,
724-05-01,xxxx,x***,xx,ASAS Cal MaxDiff (deg),,,
724-06-01,****,xxxx,xx,ASAS Cal ASP ABS (deg),,,
724-06-01,xxxx,****,xx,ASAS Cal SteeringSpeed (deg),,,
724-07-01,****,xxxx,xx,ASAS Cal VehStabilityTime (ms),,,
724-07-01,xxxx,**xx,xx,DTC Mask Byte 0 (mask),,,
724-07-01,xxxx,xx**,xx,DTC Mask Byte 1 (mask),,,
724-08-01,**xx,xxxx,xx,DTC Mask Byte 2 (mask),,,
724-08-01,xx**,xxxx,xx,DTC Mask Byte 3 (mask),,,
724-08-01,xxxx,**xx,xx,DTC Mask Byte 4 (mask),,,
724-08-01,xxxx,xx**,xx,DTC Mask Byte 5 (mask),,,
724-09-01,**xx,xxxx,xx,DTC Mask Byte 6 (mask),,,
724-09-01,xx**,xxxx,xx,DTC Mask Byte 7 (mask),,,
724-09-01,xxxx,**xx,xx,DTC Mask Byte 8 (mask),,,
724-09-01,xxxx,xx**,xx,DTC Mask Byte 9 (mask),,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
